T1,T2,char
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,Y
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,i
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,0
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,1
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,2
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,3
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,4
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,5
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,6
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,7
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,8
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,9
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
0.00E+00,0.00E+00,.
